,location,name,url,score,description,latitude,longitude
1211,Grenoble,R’Studio 18 Hyper Centre,https://www.booking.com/hotel/fr/studio-18-hyper-centre.fr.html, 8.2 ,"Le R'Studio 18 Hyper Centre est situé à Grenoble, à 1,3 km du World Trade Center et à 3,9 km du parc des expositions AlpExpo, dans une région où vous pourrez faire de la randonnée. ",45.190052,5.7291873
1212,Grenoble,François 1er au Manoir,https://www.booking.com/hotel/fr/francois-1er-au-manoir.fr.html, 9.2 ,"Situé à Grenoble, à 2 km du WTC Grenoble et à 3,7 km d'AlpExpo, l'établissement François 1er au Le Manoir propose des hébergements dotés d'une connexion Wi-Fi gratuite et d'une télévision à écran...",45.175593,5.71373
1213,Grenoble,Confort douceur et calme dans Grenoble,https://www.booking.com/hotel/fr/confort-douceur-et-calme-dans-grenoble.fr.html, 8.8 ,"Offrant une vue sur la ville, le Confort douceur et calme dans Grenoble est un hébergement situé à Grenoble, à moins de 1 km du World Trade Center Grenoble et à 4 km du parc des expositions AlpExpo. ",45.1849225,5.7072564
1214,Grenoble,Les Appartements de Vallier,https://www.booking.com/hotel/fr/joseph-vallier.fr.html, 9.0 ,"L’établissement Les Appartements de Vallier propose des hébergements à Grenoble, à 2,5 km du stade des Alpes et à 5 km du parc des expositions AlpExpo. ",45.1803729,5.7115084
1215,Grenoble,Appartement Sémard - Gare,https://www.booking.com/hotel/fr/appartement-semard-gare.fr.html, 8.9 ,"L'Appartement Sémard - Gare propose un hébergement avec connexion Wi-Fi gratuite à Grenoble, à 300 mètres du WTC Grenoble, à 5 km de l'AlpExpo et à 1,4 km de la Bastille de Grenoble. ",45.1924619,5.7095613
1216,Grenoble,HOME GANUSHA COSY 3 CHAMBRES PARKING GRATUIT BALCON,https://www.booking.com/hotel/fr/home-ganusha-cosy-3-chambres-parking-gratuit-balcon.fr.html, 9.0 ,"Offrant une vue sur le jardin, le HOME GANUSHA COSY 3 CHAMBRES PARKING GRATUIT BALCON propose un hébergement avec un balcon et une machine à café, à environ 2,1 km d'AlpExpo. ",45.1633455,5.7117626
1217,Grenoble,Grenoble Appartement 5/6 personnes La Renaissance,https://www.booking.com/hotel/fr/grenoble-appartement-5-47-6-personnes-la-renaissance.fr.html, 8.5 ,"Doté d'un bar, le Grenoble Appartement 5/6 personnes La Renaissance propose un hébergement avec une connexion Wi-Fi gratuite et une vue sur la ville à Grenoble. ",45.1808207,5.7162863
1218,Grenoble,R'Studio Ciné Salle 2 Hypercentre Grenoble,https://www.booking.com/hotel/fr/studio-cine-salle-2-hypercentre-grenoble.fr.html, 9.2 ,"Le R'Studio Ciné Salle 2 Hypercentre Grenoble propose un hébergement avec connexion Wi-Fi gratuite à Grenoble, à 700 mètres du WTC Grenoble, à 3,9 km de l'AlpExpo et à 1,1 km de la Bastille Grenoble. ",45.1890561,5.7214398
1219,Grenoble,Spa Millénium,https://www.booking.com/hotel/fr/spa-millenium.fr.html, 8.3 ,"Situé à Grenoble, à seulement 2 km du World Trade Center Grenoble, le Spa Millénium propose un bar, un spa et centre de bien-être, ainsi qu'une réception ouverte 24h/24. ",45.1781241,5.7302013
1220,Grenoble,Villa atmosphère à l'ile verte,https://www.booking.com/hotel/fr/sarl-residilaverde.fr.html, 9.4 ,"Dotée d'une connexion Wi-Fi gratuite et d'un jardin, la Villa atmosphère à l'île verte propose des chambres à Grenoble, à 600 mètres de l'hôpital La Tronche, à 1 km du stade des Alpes ainsi qu'à 5 km...",45.1975119,5.74139479999997
1221,Chateau du Haut Koenigsbourg ,Appartement Côté Vignes avec Terrasse,https://www.booking.com/hotel/fr/l-39-appart-39-cote-vignes.fr.html, 9.0 ,"Situé à Kientzheim, en Alsace, l'Appartement Côté Vignes avec Terrasse dispose d'une terrasse. Badenweiler se trouve à 47 km. ",48.13654,7.288996
1222,Chateau du Haut Koenigsbourg ,Chez Moera -Sur la Route Des Vins - Kaysersberg,https://www.booking.com/hotel/fr/chez-moera-sur-la-route-des-vins-kaysersberg.fr.html, 8.7 ,"Doté d'une baignoire spa, l'établissement Chez Moera -Sur la Route Des Vins - Kaysersberg est situé à Kaysersberg. Offrant une vue sur la ville, il se trouve à 49 km de Badenweiler. ",48.1422611,7.2577569
1223,Chateau du Haut Koenigsbourg ,gîtes au domaine Greiner,https://www.booking.com/hotel/fr/gites-au-domaine-greiner.fr.html, 8.7 ,"Situé à Mittelwihr, à 47 km de Badenweiler, l'établissement gîtes au Le domaine Greiner dispose d'un jardin et d'une connexion Wi-Fi gratuite. ",48.152033,7.316386
1224,Chateau du Haut Koenigsbourg ,La cour du Vignoble,https://www.booking.com/hotel/fr/la-cour-du-vignoble-kaysersberg-vignoble.fr.html, 9.1 ,"Offrant une vue sur la ville, l'établissement La cour du Vignoble est situé à Kaysersberg et dispose d'une connexion Wi-Fi gratuite. ",48.1377776,7.2653163
1225,Chateau du Haut Koenigsbourg ,Chambre Le Hupsa Pfannala,https://www.booking.com/hotel/fr/le-hupsa-pfannala-saint-hippolyte.fr.html, 9.1 ,"Doté d'un restaurant, d'un bar et d'une terrasse, l'établissement Chambre Le Hupsa Pfannala propose un hébergement à Saint-Hippolyte avec une connexion Wi-Fi gratuite et une vue sur la ville. ",48.2331259935805,7.36850758762785
1226,Chateau du Haut Koenigsbourg ,Appartement des Sorcieres - Witches Apartment,https://www.booking.com/hotel/fr/appartement-des-sorcieres-witches-apartment.fr.html, 9.7 ,"Situé à Sélestat, l'Appartement des Sorcières - Witches Apartment propose un hébergement avec un balcon et une connexion Wi-Fi gratuite. Elle offre une vue sur le jardin et se trouve à 20 km de Rust. ",48.2567086,7.4508171
1227,Chateau du Haut Koenigsbourg ,Apartment Cali Elina,https://www.booking.com/hotel/fr/apartment-cali-elina.fr.html, 9.0 ,"Situé à Riquewihr, sur la route des vins d'Alsace, l'Apartment Cali Elina propose des hébergements indépendants. En hiver, vous trouverez le marché de Noël à seulement 300 mètres. ",48.1668603782955,7.29549319325406
1228,Chateau du Haut Koenigsbourg ,La Halte des Vignes - Route des vins d'Alsace,https://www.booking.com/hotel/fr/la-halte-des-vignes.fr.html, 9.5 ,"Doté d'un jardin, d'une piscine extérieure et offrant une vue sur la montagne, l'établissement La Halte des Vignes - Route des vins d'Alsace est situé à Scherwiller. Offenburg se trouve à 44 km. ",48.2899183,7.41619689999993
1229,Chateau du Haut Koenigsbourg ,Appartement Jeanne,https://www.booking.com/hotel/fr/jeanne-kaysersberg.fr.html, 9.1 ,"Le Jeanne est situé à Kaysersberg, à 10 km de Colmar. Fribourg-en-Brisgau se trouve à 47 km. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement. ",48.1407627722061,7.25929695212221
1230,Chateau du Haut Koenigsbourg ,La Maison de juliette,https://www.booking.com/hotel/fr/la-maison-de-juliette-st-hippolyte.fr.html, 8.7 ,"Situé à Saint-Hippolyte, l'établissement La Maison de juliette propose une connexion Wi-Fi gratuite, un restaurant, un salon commun et un jardin. Ce Bed & Breakfast sert un petit-déjeuner continental....",48.230033,7.373507
1231,Chateau du Haut Koenigsbourg ,Le Clos Saint-Vincent,https://www.booking.com/hotel/fr/le-clos-saint-vincent.fr.html, 8.7 ,"Implanté au cœur des vignobles alsaciens, le Clos Saint-Vincent propose des chambres avec salle de bains privative, un restaurant et un centre de bien-être. ",48.1996031982639,7.32499480247498
1232,Chateau du Haut Koenigsbourg ,The One Apartments,https://www.booking.com/hotel/fr/the-one-apartments.fr.html, 9.1 ,"Doté d'un casino et d'une terrasse, l'établissement The One Apartments est situé à Ribeauvillé, à moins de 1,5 km du château du Girsberg et à 2,2 km du château de Saint-Ulrich. ",48.1931197,7.32290880000005
1233,Chateau du Haut Koenigsbourg ,Les Suites La Cour St-Fulrad,https://www.booking.com/hotel/fr/chambres-d-39-hotes-la-cour-st-fulrad.fr.html, 9.5 ,"Situé à Saint-Hippolyte, en Alsace, l'établissement Les Suites La Cour St-Fulrad propose des hébergements avec connexion Wi-Fi et parking privé gratuits. ",48.2332761608791,7.36989498138428
1234,Chateau du Haut Koenigsbourg ,Relais et Châteaux Le Chambard,https://www.booking.com/hotel/fr/le-chambard.fr.html, 9.0 ,"Situé à Kaysersberg, le Relais et Châteaux Le Chambard propose des hébergements confortables et luxueux. ",48.1385709529125,7.26551413536072
1235,Chateau du Haut Koenigsbourg ,My Riquewihr,https://www.booking.com/hotel/fr/my-riquewihr.fr.html, 8.7 ,"L'établissement My Riquewihr propose des appartements indépendants avec connexion Wi-Fi gratuite à Riquewihr, à 100 mètres du marché de Noël de la ville. ",48.1670378,7.29924319999998
1236,Chateau du Haut Koenigsbourg ,Schriner Hüss - Chambres d'hôtes & Gîtes,https://www.booking.com/hotel/fr/residence-anne-amp-patrice-bruppacher.fr.html, 9.1 ,"Doté d’une piscine extérieure ouverte en saison et d’une connexion Wi-Fi gratuite, le Schriner Hüss - Chambres d'hôtes & Gîtes propose des hébergements acceptant les animaux domestiques à Beblenheim. ",48.157034107766,7.32777467354128
1237,Chateau du Haut Koenigsbourg ,Le Sigold,https://www.booking.com/hotel/fr/le-sigold.fr.html, 8.9 ,"Situé à Kaysersberg, l'appartement Le Sigold bénéficie d'un service de prêt de vélos, d'un barbecue et d'une terrasse. Il offre une vue sur la ville. ",48.136202476073,7.30029322591
1238,Chateau du Haut Koenigsbourg ,Appartement Poétique,https://www.booking.com/hotel/fr/quot-le-poetique-quot.fr.html, 9.1 ,"Situé à Kaysersberg, en Alsace, l'Appartement Poétique est un établissement 3 étoiles doté d'une connexion Wi-Fi gratuite. ",48.1422611,7.2577569
1239,Chateau du Haut Koenigsbourg ,Lo'Gîte L'Allée du Val,https://www.booking.com/hotel/fr/lo-39-gite-l-39-allee-du-val.fr.html, 9.7 ,"Situé à Lalaye, en Alsace, l'établissement Lo'Gîte L'Allée du Val dispose d'une terrasse et offre une vue sur la montagne. Vous séjournerez à 41 km de Breisach am Rhein. ",48.330474328908,7.258130934393
1240,Chateau du Haut Koenigsbourg ,Gîte Le 1531,https://www.booking.com/hotel/fr/1531.fr.html, 8.7 ,"La maison de vacances Le 1531 est située à Kaysersberg, à 10 km de Colmar et 46 km de Fribourg-en-Brisgau. La cuisine est équipée d'un four, d'un lave-vaisselle et d'un micro-ondes. ",48.1394103496778,7.26275023313519
1241,Chateau du Haut Koenigsbourg ,A La Cour de Ribeauvillé,https://www.booking.com/hotel/fr/a-la-cour-de-ribeauville.fr.html, 9.3 ,"Situé à Ribeauvillé, en Alsace, à proximité du château du Girsberg, l'établissement A La Cour de Ribeauvillé propose gratuitement une connexion Wi-Fi et un parking privé. ",48.19401,7.323092
1242,Chateau du Haut Koenigsbourg ,Les vignes,https://www.booking.com/hotel/fr/les-vignes-bennwihr.fr.html, 9.0 ,"Situé à Bennwihr, à 46 km de Badenweiler, l'établissement Les vignes dispose d'une terrasse et d'une connexion Wi-Fi gratuite. ",48.144228,7.324436
1243,Chateau du Haut Koenigsbourg ,Gîte de l'ours grognon,https://www.booking.com/hotel/fr/gite-de-l-39-ours-grognon.fr.html, 9.2 ,"Situé à Dambach-la-Ville, le Gîte de l'ours grognon dispose d'un jardin, d'un barbecue et d'une terrasse. Colmar se trouve à 32 km. ",48.3230265870515,7.42329763493262
1244,Chateau du Haut Koenigsbourg ,Appartement Mélusine avec Balcon,https://www.booking.com/hotel/fr/ma-c-lusine.fr.html, 9.1 ,"Installé dans une maison avec jardin, le Mélusine est un appartement indépendant avec balcon, télévision à écran plat et connexion Wi-Fi gratuite. ",48.1261118576401,7.28691279888153
1245,Chateau du Haut Koenigsbourg ,Gîte Les Cerisiers,https://www.booking.com/hotel/fr/gite-les-cerisiers-triembach-au-val.fr.html, 9.5 ,"Situé à Triembach-au-Val, en Alsace, le Gîte Les Cerisiers dispose d'un balcon et offre une vue sur le jardin. Vous séjournerez à 48 km d'Offenburg. ",48.339226318239,7.325499865047
1246,Amiens,Appartement Cosy 1 Amiens,https://www.booking.com/hotel/fr/appartement-cosy-amiens.fr.html, 8.4 ,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, l'Appartement Cosy L'établissement 1 Amiens propose un hébergement à Amiens, à seulement 1,7 km du Zénith. ",49.88881,2.284673
1247,Amiens,Hotel Central Anzac,https://www.booking.com/hotel/fr/central-anzac.fr.html, 7.8 ,"Bénéficiant d'un emplacement central, l'Hotel Central Anzac propose un hébergement moderne et un petit-déjeuner continental, à 2 minutes à pied de la gare et à 7 minutes de marche de la cathédrale...",49.8918325791412,2.3059943318367
1248,Amiens,Appartement Vacances Picardie,https://www.booking.com/hotel/fr/courte-duree-amiens.fr.html, 8.7 ,"L'Appartement Vacances Picardie propose un hébergement à Amiens, à 1,9 km du Zénith et à 1,8 km du musée de l'Hôtel de Berny. Cet appartement dispose d'une cuisine entièrement équipée. ",49.888514,2.294001
1249,Amiens,UMAN « un monde à nous »,https://www.booking.com/hotel/fr/uman-un-monde-a-nous.fr.html, 9.1 ,"Bénéficiant d'un restaurant, l'UMAN « Situé à Amiens, l'établissement un monde à nous » propose un hébergement avec une connexion Wi-Fi gratuite et une vue sur la ville. ",49.8934742215458,2.29730269609572
1250,Amiens,Guest home,https://www.booking.com/hotel/fr/guest-home.fr.html,,"Doté d'un jardin, le Guest home est situé à Amiens, en Picardie, à moins de 1 km du Zénith d'Amiens et à 1,2 km du musée Berny. ",49.894344249964,2.28571516316
1251,Amiens,La vallée des Hortillonages,https://www.booking.com/hotel/fr/la-vallee-des-hortillonages.fr.html, 9.2 ,"Offrant une vue sur le jardin, l'hébergement La vallée des Hortillonages est situé à Amiens, à 3,2 km du Zénith et à 700 mètres du parc des jardins flottants. ",49.8919036,2.3182133
1252,Amiens,studio 3 Henriville,https://www.booking.com/hotel/fr/studio-3-henriville.fr.html, 8.7 ,"Le Studio 3 Henriville est situé à Amiens, à 2,3 km du Zénith, à 1,7 km du musée de Berny et à 2,4 km du parc des jardins flottants. Vous aurez accès à une terrasse. ",49.879047708707,2.291919769057
1253,Amiens,NOVAGE SERVICES AMIENS,https://www.booking.com/hotel/fr/novage-services-amiens.fr.html, 9.0 ,"Situé à Amiens, en Picardie, le NOVAGE SERVICES AMIENS dispose d'un balcon. L'établissement se trouve à 4,4 km du parc des jardins flottants et à 1,4 km de l'université de Picardie Jules Verne. ",49.8749713,2.2714229
1254,Amiens,Le STUDIO des Fédérés,https://www.booking.com/hotel/fr/le-studio-des-federes.fr.html, 7.7 ,"Le STUDIO des Fédérés propose un hébergement avec une connexion Wi-Fi gratuite à Amiens, à moins de 1 km du Zénith, à 3 km du musée de Berny et à 3 km du parc des jardins flottants. ",49.8965252,2.2825902
1255,Amiens,LES PERLES AMIENOISES HYPER CENTRE WiFI NETFLIX,https://www.booking.com/hotel/fr/studio-design-connectehyper-centrewifinetflix.fr.html, 9.4 ,"L'établissement LES PERLES AMIENOISES HYPER CENTRE WiFI NETFLIX est situé à Amiens, à 200 mètres du musée Berny, à 600 mètres du parc des jardins flottants et à 300 mètres du tribunal de grande...",49.892566,2.3052933
1256,Amiens,Jules Verne,https://www.booking.com/hotel/fr/teu-39-voir-amiens.fr.html, 8.6 ,"Situé à Amiens, à 2,4 km du Zénith d'Amiens et à 2 km du musée de Berny, le Jules Verne propose des hébergements avec une connexion Wi-Fi gratuite et un jardin avec une terrasse et une vue sur la...",49.886458,2.29986
1257,Amiens,Hyper-centre : petit loft atypique,https://www.booking.com/hotel/fr/hyper-centre-petit-loft-atypique.fr.html, 8.0 ,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, l'Hyper-centre: Le petit loft atypique est un hébergement situé à Amiens, à seulement 1,8 km du Zénith et à 300 mètres du musée de...",49.8928638,2.2990467
1258,Amiens,La Maison de Vincent,https://www.booking.com/hotel/fr/la-maison-de-vincent.fr.html, 8.3 ,"La Maison de Vincent est une maison d’hôtes située à Amiens. Vous séjournerez à 10 minutes à pied d’un arrêt de bus, reliant le centre-ville d’Amiens en moins de 20 minutes. ",49.8787417,2.32447990000003
1259,Amiens,Henriville Studio n °1,https://www.booking.com/hotel/fr/henriville-studio-n-deg1.fr.html, 8.8 ,"Situé à Amiens, à 2,3 km du Zénith et à 1,7 km du musée Berny, l'Henriville Studio n °1 propose un hébergement avec une cuisine. Vous séjournerez à 2 km de l'université de Picardie Jules Verne. ",49.879055737117,2.291912605458
1260,Amiens,Charmant studio au coeur de St Leu hyper centre,https://www.booking.com/hotel/fr/charmant-studio-au-coeur-de-st-leu.fr.html, 9.2 ,"Situé à moins de 3,4 km du Zénith d'Amiens et à 500 mètres du musée Berny, le Charmant studio au coeur de St Leu hyper centre dispose d'une connexion Wi-Fi gratuite et d'un jardin. ",49.8935056,2.3069593
1261,Amiens,Le 21 vingt et un,https://www.booking.com/hotel/fr/petite-maison-renovee-10-mn-centre-ville.fr.html, 8.4 ,"Situé à Amiens, à 2,5 km du Zénith, l'établissement Le 21 vingt et un propose un barbecue, une connexion Wi-Fi gratuite et une réception ouverte 24h/24. ",49.902461,2.2909172
1262,Amiens,Appartement cosy et atypique en hypercentre,https://www.booking.com/hotel/fr/appartement-cosy-et-atypique-en-hypercentre.fr.html, 9.3 ,"Doté d'un salon commun, l'Appartement cosy et atypique en hypercentre propose un hébergement avec une connexion Wi-Fi gratuite et une vue sur la ville à Amiens. ",49.895127379073,2.297664711639
1263,Amiens,Résidence Le Guyencourt,https://www.booking.com/hotel/fr/residence-le-guyencourt.fr.html, 8.3 ,"Offrant une vue sur la ville, la Résidence Le Guyencourt est un hébergement situé à Amiens, à 2,5 km des Hortillonages (jardins flottants) et du tribunal de grande instance d'Amiens. ",49.8920137,2.2860559
1264,Amiens,Chambres d Hôtes Longuevie,https://www.booking.com/hotel/fr/longuevie.fr.html, 9.6 ,"Doté d’un jardin et d’une terrasse, le Chambres d Hôtes Longuevie propose des hébergements avec une télévision à écran plat et une connexion Wi-Fi gratuite à Amiens, à 400 mètres du musée de Picardie....",49.887694,2.294524
1265,Amiens,PRETTY HOME,https://www.booking.com/hotel/fr/pretty-home-amiens.fr.html, 8.4 ,"Le PRETTY HOME est situé à Amiens, à 1,1 km du tribunal de grande instance et à 2,5 km de l'université de Picardie Jules Verne. Les chambres possèdent une terrasse. ",49.8942966,2.2859056
1266,Amiens,The Gem,https://www.booking.com/hotel/fr/the-gem.fr.html, 8.7 ,"L'établissement The Gem est situé à Amiens, à 15 minutes à pied de la cathédrale Notre-Dame d'Amiens. ",49.8888651716748,2.29189930334246
1267,Amiens,Amiens ROOM,https://www.booking.com/hotel/fr/amiens-room.fr.html, 8.2 ,"L'Amiens ROOM est situé à Amiens, à 500 mètres du parc des jardins flottants, à 1 km du musée de Berny et à 1 km du tribunal de grande instance d'Amiens. ",49.8952746,2.3063014
1268,Amiens,L'Escale 80,https://www.booking.com/hotel/fr/l-39-escale-80.fr.html, 9.2 ,"Situé à Amiens, l'établissement L'Escale 80 est implanté à 600 mètres de la cathédrale et à 14 minutes à pied de la Maison de Jules Verne. ",49.8964189250379,2.30637030522666
1269,Amiens,Les terrasses de l’orchestre,https://www.booking.com/hotel/fr/les-terrasses-de-l-orchestre.fr.html, 9.1 ,"Situé à Amiens, à proximité du musée de Berny, du parc des jardins flottants et du tribunal de grande instance d'Amiens, l'établissement Les terrasses de l'orchestre propose une connexion Wi-Fi...",49.885694,2.310384
1270,Amiens,Le 21 TER,https://www.booking.com/hotel/fr/le-21-ter.fr.html, 8.7 ,"Situé à Amiens, à 1,4 km du Zénith, l'établissement Le 21 TER propose un barbecue, une connexion Wi-Fi gratuite et une réception ouverte 24h/24. ",49.902461,2.2909172
1271,Strasbourg,Hotel de l'Orangerie,https://www.booking.com/hotel/fr/de-l-orangerie.fr.html, 7.9 ,"L'Hôtel de l'Orangerie est situé dans le quartier européen - Orangerie à Strasbourg, à 700 mètres des institutions européennes et du parc de l'Orangerie. ",48.5904876,7.76852780000002
1272,Strasbourg,"Régent Contades, BW Premier Collection",https://www.booking.com/hotel/fr/hotel-regent-contades.fr.html, 8.9 ,"Le Best Western Premier Collection Hotel Regent Contades vous accueille dans le centre-ville de Strasbourg, au bord de la rivière Ill et à 10 minutes à pied de la cathédrale. ",48.5857397188279,7.75831036269665
1273,Strasbourg,BOMA easy living hotel,https://www.booking.com/hotel/fr/boma-strasbourg.fr.html, 9.0 ,"Le BOMA easy living hotel est situé à Strasbourg, à 300 mètres de la Petite France. Vous y bénéficierez d'un bistrot sur place et d’une connexion Wi-Fi gratuite. ",48.5828931,7.74204069999996
1274,Strasbourg,Hotel Le 21ème,https://www.booking.com/hotel/fr/alpha-le-21eme.fr.html, 7.3 ,"L'Hotel Le 21ème est situé dans le centre-ville de Strasbourg, à quelques pas du quartier de la Petite-France et de la place Kléber. ",48.5831558613954,7.7439934015274
1275,Strasbourg,Appartements Le 32,https://www.booking.com/hotel/fr/le.fr.html, 8.9 ,"L'établissement Le 32 propose un hébergement indépendant et idéalement situé dans le centre de Strasbourg, près de la cathédrale et de la célèbre place Gutenberg. ",48.5800515091521,7.74878650903702
1276,Strasbourg,Lagrange Apart’Hotel Strasbourg Wilson,https://www.booking.com/hotel/fr/lagrange-city-strasbourg.fr.html, 8.1 ,"Le Lagrange Apart’Hotel Strasbourg Wilson est situé à 5 minutes à pied de la gare de Strasbourg, à 270 mètres du centre commercial Place des Halles et à 15 minutes de marche du quartier de la Petite...",48.5874132782231,7.73824274539948
1277,Strasbourg,Hotel D - Strasbourg,https://www.booking.com/hotel/fr/d-strasbourg.fr.html, 8.6 ,"L'Hotel D - Strasbourg est situé à Strasbourg, à 500 mètres du marché de Noël et à 13 minutes à pied de la cathédrale. Il propose un sauna et une salle de sport. ",48.5880105000208,7.74749973498763
1278,Strasbourg,Hôtel Athena Spa,https://www.booking.com/hotel/fr/athena-spa.fr.html, 8.6 ,"Installé à moins de 3 km du centre-ville de Strasbourg, l’Hôtel Athena Spa possède une salle de sport accessible 24h/24, Cet hôtel design comprend un restaurant à la carte, un bar et une réception...",48.5917366508621,7.71170496940613
1279,Bayonne,Standing - Cœur petit Bayonne - parking gratuit,https://www.booking.com/hotel/fr/standing-hypercentre-pour-4-personnes-parking-inclus.fr.html, 9.4 ,"Doté d'une connexion Wi-Fi et d'un parking privé gratuits, le Standing - Cœur petit Bayonne - parking gratuit est situé à Bayonne, à seulement 400 mètres de la cathédrale Sainte-Marie. ",43.4891943,-1.4733835
1280,Strasbourg,Cerise Strasbourg,https://www.booking.com/hotel/fr/residence-park-affaires.fr.html, 7.7 ,"Dotée d’une réception ouverte 24h/24, la résidence Cerise Strasbourg propose des studios et des appartements indépendants modernes à 750 mètres du stade de la Meinau. ",48.5605160668511,7.74588167667389
1281,Strasbourg,Hôtel De L'Ill,https://www.booking.com/hotel/fr/de-l-ill.fr.html, 8.9 ,"L'Hôtel De L'ill vous accueille à Strasbourg,dans une rue à sens unique, à mi-chemin entre la cathédrale et l'université. Il vous propose une grande terrasse et des hébergements modernes. ",48.5806876551663,7.75507159531116
1282,Strasbourg,Hôtel Du Dragon,https://www.booking.com/hotel/fr/du-dragon.fr.html, 8.5 ,"Situé à Strasbourg, l'Hôtel Du Dragon occupe un bâtiment du XVIIe siècle entouré d'un paisible jardin avec terrasse. ",48.5780294521285,7.74651601910591
1283,Strasbourg,Hotel Arok,https://www.booking.com/hotel/fr/arok-strasbourg.fr.html, 9.0 ,"Situé à Strasbourg, l'Hotel Arok, un établissement réservé aux adultes, dispose d’un bar et d’un salon commun. ",48.584163,7.735927
1284,Strasbourg,Hotel des Tonneliers,https://www.booking.com/hotel/fr/la-cruche-d-or.fr.html, 8.0 ,"Bénéficiant d'un emplacement très central à 450 mètres de la cathédrale de Strasbourg et 2 km de la gare de la ville, l'Hotel des Tonneliers-Cruche D'or propose une connexion Wi-Fi gratuite dans...",48.5797729154898,7.74951204657555
1285,Strasbourg,Odalys City Strasbourg Green Marsh,https://www.booking.com/hotel/fr/appart-odalys-green-mars.fr.html, 7.8 ,"L'Odalys City Strasbourg Green Marsh vous accueille à Strasbourg, à 10 minutes à pied du quartier de la Petite France. ",48.5866868530146,7.74025976657867
1286,Strasbourg,Student Factory Strasbourg Etoile,https://www.booking.com/hotel/fr/student-factory-strasbourg-etoile.fr.html, 8.6 ,"Doté d'un salon commun et d'une connexion Wi-Fi gratuite, le Student Factory Strasbourg Etoile propose des hébergements idéalement situés à Strasbourg, à proximité du musée d'histoire, de la...",48.576293,7.756825
1287,Strasbourg,Le Lodge Brit Hotel Strasbourg Zenith,https://www.booking.com/hotel/fr/brit-le-lodge.fr.html, 8.4 ,L'établissement Le Lodge Brit Hotel Strasbourg Zenith se situe à Strasbourg. Un bar se trouve sur place. ,48.5882941453001,7.69744687486877
1288,Bayonne,Duplex avec belle terrasse au centre de Bayonne,https://www.booking.com/hotel/fr/duplex-avec-belle-terasse-au-centre-de-bayonne.fr.html, 9.1 ,"Situé à Bayonne, à moins de 1 km de la cathédrale Sainte-Marie et à 1,7 km du parc Ansot, le Duplex avec belle terrasse au centre de Bayonne propose un hébergement climatisé avec une terrasse et une...",43.4950043,-1.468285
1289,Bayonne,Zoru Argitsua au coeur du centre historique,https://www.booking.com/hotel/fr/zoru-argitsua.fr.html,,"Doté d'une connexion Wi-Fi gratuite, le Zoru Argitsua au coeur du centre historique est situé à Bayonne, à 200 mètres de la cathédrale Sainte-Marie, à 1 km du parc Ansot et à 400 mètres de l'hôtel de...",43.48937684592,-1.476340102447
1290,Bayonne,residence saint bernard,https://www.booking.com/hotel/fr/residence-saint-bernard.fr.html, 9.6 ,"Offrant une vue sur le jardin, la residence saint bernard propose des hébergements avec une terrasse et une bouilloire, à environ 2,5 km du parc Ansot. ",43.490268,-1.488419
1291,Bayonne,T2 au coeur de Bayonne,https://www.booking.com/hotel/fr/t2-au-coeur-de-bayonne.fr.html, 8.9 ,"Offrant une vue sur la ville, le T2 au cœur de Bayonne est un hébergement situé à Bayonne, à 400 mètres de la cathédrale Sainte-Marie et à 1,2 km de la plaine d’Ansot. ",43.49083592954,-1.473214149605
1292,Bayonne,Libertitu,https://www.booking.com/hotel/fr/libertitu.fr.html, 10 ,"Situé à Bayonne, à moins de 700 mètres de la cathédrale Sainte-Marie et à 1,7 km du parc Ansot, le Libertitu propose des hébergements avec une connexion Wi-Fi gratuite et un coin salon. ",43.494486,-1.483622
1293,Bayonne,Appartement T3 équipé au coeur de Bayonne,https://www.booking.com/hotel/fr/appartement-t3-equipe-au-coeur-de-bayonne-bayonne1.fr.html, 6.6 ,"L'Appartement T3 équipé au coeur de Bayonne propose un hébergement avec connexion Wi-Fi gratuite à Bayonne, à 1,8 km du parc Ansot, à 400 mètres du musée Bonnat-Helleu, du musée des Beaux-Arts de...",43.495729072872,-1.470376809193
1294,Bayonne,Biscardy,https://www.booking.com/hotel/fr/biscardy.fr.html, 8.8 ,"Le Biscardy vous accueille à Bayonne, à 1,8 km de la cathédrale Sainte-Marie et à 3 km du parc d'Ansot. Cet appartement se trouve à 14 minutes à pied de la préfecture des Pyrénées Atlantiques. ",43.506555,-1.478553
1295,Bayonne,SPECIAL OFFER LOFT BAYONNE Cathedral view,https://www.booking.com/hotel/fr/special-offer-loft-bayonne-cathedral-view.fr.html,,"Doté d'une connexion Wi-Fi gratuite, le SPECIAL OFFER LOFT BAYONNE Cathedral view est situé à Bayonne, à 200 mètres de la cathédrale Sainte-Marie, à 1,2 km du parc Ansot et de l'hôtel de ville. ",43.491039,-1.475517
1296,Strasbourg,Résidence les Cèdres,https://www.booking.com/hotel/fr/appart-hote-residence-les-cedres.fr.html, 8.1 ,"La Résidence les Cèdres se trouve à Strasbourg, à 2 km de la Petite France et à 2,4 km du marché de Noël. Un parking privé est disponible gratuitement sur place. ",48.590898090873,7.71870852366487
